iter	Passed	Remaining
1662	84250	118396
1663	84301	118346
1664	84359	118305
1665	84422	118272
1666	84478	118230
1667	84529	118178
1668	84581	118129
1669	84629	118076
1670	84681	118027
1671	84740	117988
1672	84792	117938
1673	84839	117883
1674	84887	117829
1675	84935	117774
1676	84986	117724
1677	85042	117680
1678	85093	117630
1679	85150	117588
1680	85203	117541
1681	85254	117491
1682	85305	117440
1683	85356	117389
1684	85407	117339
1685	85461	117293
1686	85513	117245
1687	85563	117193
1688	85612	117140
1689	85667	117095
1690	85717	117044
1691	85765	116989
1692	85816	116939
1693	85869	116892
1694	85921	116842
1695	85973	116794
1696	86024	116743
1697	86075	116693
1698	86125	116641
1699	86181	116599
1700	86234	116550
1701	86286	116501
1702	86343	116460
1703	86397	116414
1704	86462	116382
1705	86513	116332
1706	86564	116281
1707	86619	116235
1708	86673	116190
1709	86722	116137
1710	86771	116083
1711	86820	116031
1712	86876	115987
1713	86925	115935
1714	86976	115884
1715	87027	115833
1716	87078	115783
1717	87128	115731
1718	87179	115681
1719	87234	115636
1720	87287	115589
1721	87339	115539
1722	87395	115496
1723	87445	115444
1724	87498	115396
1725	87552	115350
1726	87605	115303
1727	87659	115255
1728	87707	115201
1729	87757	115150
1730	87813	115106
1731	87864	115055
1732	87922	115014
1733	87972	114963
1734	88026	114916
1735	88075	114862
1736	88125	114811
1737	88176	114760
1738	88224	114707
1739	88274	114655
1740	88325	114604
1741	88377	114555
1742	88429	114506
1743	88479	114455
1744	88529	114404
1745	88582	114355
1746	88631	114303
1747	88678	114247
1748	88727	114194
1749	88784	114151
1750	88834	114100
1751	88885	114049
1752	88944	114009
1753	88995	113959
1754	89046	113908
1755	89103	113866
1756	89153	113814
1757	89204	113763
1758	89257	113716
1759	89310	113667
1760	89361	113617
1761	89411	113565
1762	89462	113515
1763	89524	113478
1764	89578	113432
1765	89627	113379
1766	89682	113334
1767	89734	113284
1768	89783	113232
1769	89838	113186
1770	89890	113137
1771	89942	113087
1772	89993	113037
1773	90044	112986
1774	90093	112933
1775	90142	112881
1776	90190	112826
1777	90238	112772
1778	90286	112718
1779	90336	112666
1780	90386	112615
1781	90434	112560
1782	90483	112508
1783	90531	112454
1784	90584	112405
1785	90637	112357
1786	90687	112306
1787	90737	112254
1788	90787	112203
1789	90838	112152
1790	90898	112112
1791	90949	112062
1792	91000	112012
1793	91054	111965
1794	91115	111927
1795	91170	111882
1796	91220	111830
1797	91271	111780
1798	91323	111729
1799	91381	111688
1800	91435	111641
1801	91485	111590
1802	91538	111541
1803	91591	111493
1804	91648	111450
1805	91699	111400
1806	91749	111348
1807	91799	111296
1808	91852	111249
1809	91909	111205
1810	91960	111155
1811	92010	111102
1812	92066	111058
1813	92117	111008
1814	92171	110960
1815	92225	110914
1816	92276	110863
1817	92328	110814
1818	92379	110763
1819	92436	110720
1820	92485	110668
1821	92544	110626
1822	92593	110573
1823	92643	110521
1824	92693	110469
1825	92743	110419
1826	92795	110369
1827	92845	110317
1828	92894	110264
1829	92942	110210
1830	92995	110161
1831	93046	110111
1832	93096	110060
1833	93147	110009
1834	93197	109957
1835	93248	109907
1836	93296	109853
1837	93347	109802
1838	93396	109749
1839	93446	109697
1840	93497	109647
1841	93552	109601
1842	93603	109551
1843	93660	109507
1844	93711	109457
1845	93767	109411
1846	93819	109363
1847	93874	109317
1848	93925	109266
1849	93977	109217
1850	94028	109166
1851	94079	109115
1852	94130	109065
1853	94182	109016
1854	94232	108964
1855	94283	108913
1856	94334	108863
1857	94383	108810
1858	94435	108760
1859	94483	108707
1860	94534	108656
1861	94583	108603
1862	94634	108553
1863	94685	108502
1864	94739	108455
1865	94790	108404
1866	94841	108354
1867	94892	108303
1868	94941	108250
1869	94992	108200
1870	95043	108149
1871	95094	108098
1872	95148	108051
1873	95198	108000
1874	95250	107950
1875	95302	107901
1876	95357	107854
1877	95406	107802
1878	95457	107751
1879	95508	107701
1880	95563	107654
1881	95614	107604
1882	95675	107564
1883	95727	107515
1884	95779	107466
1885	95830	107415
1886	95879	107362
1887	95927	107308
1888	95978	107258
1889	96030	107209
1890	96078	107154
1891	96130	107105
1892	96181	107054
1893	96233	107005
1894	96287	106957
1895	96338	106907
1896	96389	106856
1897	96440	106806
1898	96491	106754
1899	96540	106702
1900	96590	106650
1901	96640	106599
1902	96689	106546
1903	96739	106494
1904	96789	106443
1905	96840	106392
1906	96892	106342
1907	96945	106294
1908	96996	106243
1909	97046	106192
1910	97096	106141
1911	97146	106089
1912	97196	106037
1913	97249	105988
1914	97300	105937
1915	97351	105887
1916	97403	105838
1917	97451	105784
1918	97502	105734
1919	97552	105682
1920	97604	105631
1921	97653	105579
1922	97705	105529
1923	97756	105479
1924	97805	105426
1925	97857	105377
1926	97907	105325
1927	97957	105273
1928	98007	105222
1929	98057	105170
1930	98115	105127
1931	98165	105075
1932	98216	105025
1933	98267	104974
1934	98317	104922
1935	98374	104878
1936	98425	104827
1937	98476	104776
1938	98525	104724
1939	98586	104684
1940	98638	104635
1941	98687	104582
1942	98743	104537
1943	98798	104490
1944	98848	104439
1945	98906	104395
1946	98955	104343
1947	99006	104291
1948	99060	104244
1949	99114	104197
1950	99167	104148
1951	99217	104097
1952	99278	104057
1953	99328	104005
1954	99383	103959
1955	99436	103909
1956	99491	103863
1957	99543	103813
1958	99593	103762
1959	99646	103713
1960	99696	103662
1961	99747	103611
1962	99805	103567
1963	99862	103523
1964	99918	103477
1965	99974	103432
1966	100032	103388
1967	100088	103343
1968	100145	103299
1969	100202	103254
1970	100258	103209
1971	100319	103167
1972	100376	103124
1973	100432	103078
1974	100487	103031
1975	100545	102988
1976	100600	102941
1977	100655	102894
1978	100712	102850
1979	100776	102812
1980	100840	102774
1981	100906	102739
1982	101020	102752
1983	101088	102719
1984	101151	102680
1985	101206	102632
1986	101263	102588
1987	101315	102538
1988	101368	102489
1989	101438	102457
1990	101516	102434
1991	101578	102394
1992	101636	102350
1993	101691	102303
1994	101745	102255
1995	101803	102211
1996	101857	102163
1997	101909	102113
1998	101966	102068
1999	102016	102016
2000	102072	101970
2001	102127	101923
2002	102185	101878
2003	102238	101830
2004	102293	101783
2005	102352	101740
2006	102408	101694
2007	102465	101649
2008	102522	101604
2009	102582	101561
2010	102638	101515
2011	102698	101473
2012	102755	101427
2013	102811	101381
2014	102864	101333
2015	102918	101285
2016	102976	101240
2017	103031	101193
2018	103081	101141
2019	103133	101091
2020	103191	101046
2021	103246	101000
2022	103312	100963
2023	103383	100931
2024	103449	100895
2025	103523	100866
2026	103590	100830
2027	103701	100837
2028	103764	100798
2029	103823	100754
2030	103883	100712
2031	103959	100685
2032	104034	100657
2033	104107	100627
2034	104176	100592
2035	104239	100553
2036	104300	100511
2037	104360	100468
2038	104419	100424
2039	104477	100380
2040	104539	100339
2041	104602	100300
2042	104661	100256
2043	104728	100219
2044	104798	100185
2045	104856	100141
2046	104915	100097
2047	104976	100055
2048	105043	100019
2049	105108	99981
2050	105166	99936
2051	105228	99895
2052	105285	99849
2053	105346	99807
2054	105409	99766
2055	105468	99723
2056	105531	99682
2057	105592	99640
2058	105655	99600
2059	105715	99557
2060	105775	99513
2061	105841	99477
2062	105900	99432
2063	105955	99385
2064	106015	99341
2065	106075	99297
2066	106140	99259
2067	106202	99218
2068	106260	99172
2069	106322	99131
2070	106380	99086
2071	106435	99038
2072	106490	98990
2073	106542	98939
2074	106600	98894
2075	106659	98850
2076	106714	98802
2077	106771	98755
2078	106833	98714
2079	106895	98673
2080	106954	98628
2081	107016	98586
2082	107080	98546
2083	107140	98503
2084	107197	98457
2085	107257	98413
2086	107315	98368
2087	107368	98318
2088	107423	98269
2089	107476	98220
2090	107529	98169
2091	107581	98119
2092	107634	98069
2093	107688	98020
2094	107739	97968
2095	107791	97917
2096	107843	97866
2097	107898	97818
2098	107955	97772
2099	108007	97721
2100	108061	97672
2101	108116	97624
2102	108172	97575
2103	108227	97528
2104	108283	97481
2105	108336	97430
2106	108390	97382
2107	108442	97330
2108	108497	97282
2109	108547	97229
2110	108598	97178
2111	108649	97126
2112	108699	97073
2113	108750	97021
2114	108800	96968
2115	108851	96916
2116	108904	96867
2117	108958	96818
2118	109013	96769
2119	109066	96719
2120	109117	96667
2121	109170	96617
2122	109224	96567
2123	109275	96516
2124	109328	96465
2125	109379	96414
2126	109431	96363
2127	109483	96312
2128	109535	96261
2129	109588	96211
2130	109639	96159
2131	109689	96106
2132	109739	96054
2133	109795	96006
2134	109850	95958
2135	109905	95909
2136	109959	95860
2137	110011	95809
2138	110061	95756
2139	110114	95707
2140	110166	95655
2141	110218	95605
2142	110274	95557
2143	110327	95507
2144	110382	95459
2145	110434	95407
2146	110483	95354
2147	110534	95302
2148	110585	95250
2149	110636	95198
2150	110686	95145
2151	110737	95093
2152	110787	95041
2153	110835	94987
2154	110887	94936
2155	110939	94885
2156	110992	94834
2157	111048	94787
2158	111100	94736
2159	111152	94685
2160	111206	94636
2161	111260	94587
2162	111316	94539
2163	111371	94490
2164	111425	94441
2165	111487	94398
2166	111541	94349
2167	111595	94300
2168	111648	94250
2169	111699	94198
2170	111752	94148
2171	111803	94095
2172	111854	94044
2173	111907	93994
2174	111960	93944
2175	112011	93892
2176	112067	93844
2177	112123	93796
2178	112175	93745
2179	112229	93696
2180	112282	93646
2181	112340	93599
2182	112396	93551
2183	112449	93501
2184	112501	93450
2185	112552	93399
2186	112601	93345
2187	112653	93294
2188	112708	93246
2189	112759	93194
2190	112816	93147
2191	112869	93097
2192	112922	93046
2193	112974	92995
2194	113026	92944
2195	113077	92892
2196	113127	92839
2197	113176	92786
2198	113230	92736
2199	113284	92687
2200	113345	92643
2201	113404	92598
2202	113457	92547
2203	113508	92495
2204	113562	92446
2205	113618	92398
2206	113668	92346
2207	113721	92295
2208	113774	92245
2209	113827	92194
2210	113883	92147
2211	113938	92098
2212	113991	92048
2213	114044	91997
2214	114099	91949
2215	114150	91897
2216	114201	91845
2217	114252	91793
2218	114301	91740
2219	114355	91690
2220	114407	91638
2221	114459	91588
2222	114510	91535
2223	114565	91487
2224	114616	91435
2225	114668	91384
2226	114719	91332
2227	114778	91287
2228	114832	91237
2229	114886	91187
2230	114937	91135
2231	114990	91085
2232	115044	91035
2233	115095	90984
2234	115148	90933
2235	115199	90882
2236	115251	90830
2237	115304	90780
2238	115361	90733
2239	115414	90683
2240	115467	90632
2241	115518	90580
2242	115574	90532
2243	115633	90486
2244	115689	90438
2245	115742	90388
2246	115793	90336
2247	115846	90285
2248	115898	90235
2249	115948	90182
2250	116001	90132
2251	116052	90079
2252	116103	90028
2253	116159	89979
2254	116212	89929
2255	116268	89881
2256	116320	89830
2257	116370	89777
2258	116421	89725
2259	116472	89673
2260	116525	89622
2261	116578	89572
2262	116634	89524
2263	116687	89473
2264	116739	89422
2265	116796	89375
2266	116848	89324
2267	116902	89274
2268	116955	89223
2269	117008	89173
2270	117059	89121
2271	117110	89070
2272	117162	89018
2273	117214	88967
2274	117266	88916
2275	117317	88864
2276	117368	88812
2277	117420	88761
2278	117473	88711
2279	117525	88659
2280	117578	88609
2281	117630	88557
2282	117680	88505
2283	117730	88452
2284	117782	88401
2285	117835	88351
2286	117890	88302
2287	117940	88249
2288	117993	88198
2289	118047	88148
2290	118104	88101
2291	118157	88051
2292	118215	88004
2293	118271	87955
2294	118326	87906
2295	118380	87857
2296	118433	87806
2297	118486	87756
2298	118538	87705
2299	118591	87654
2300	118640	87600
2301	118691	87548
2302	118741	87496
2303	118796	87447
2304	118847	87395
2305	118900	87345
2306	118956	87296
2307	119009	87245
2308	119061	87194
2309	119116	87146
2310	119167	87093
2311	119217	87041
2312	119272	86991
2313	119325	86941
2314	119375	86889
2315	119427	86837
2316	119481	86787
2317	119539	86741
2318	119594	86691
2319	119647	86640
2320	119704	86593
2321	119757	86542
2322	119808	86491
2323	119863	86441
2324	119914	86389
2325	119971	86342
2326	120025	86292
2327	120078	86241
2328	120130	86190
2329	120181	86138
2330	120233	86087
2331	120289	86039
2332	120341	85987
2333	120394	85937
2334	120445	85885
2335	120498	85834
2336	120552	85784
2337	120606	85734
2338	120658	85683
2339	120711	85632
2340	120763	85581
2341	120815	85530
2342	120864	85476
2343	120914	85424
2344	120964	85371
2345	121016	85319
2346	121068	85268
2347	121121	85218
2348	121175	85168
2349	121230	85119
2350	121285	85070
2351	121339	85019
2352	121392	84969
2353	121443	84917
2354	121496	84867
2355	121548	84815
2356	121603	84766
2357	121655	84714
2358	121710	84665
2359	121761	84614
2360	121815	84564
2361	121867	84512
2362	121917	84459
2363	121969	84408
2364	122019	84355
2365	122068	84302
2366	122119	84250
2367	122170	84198
2368	122222	84146
2369	122271	84094
2370	122324	84043
2371	122378	83993
2372	122431	83942
2373	122485	83892
2374	122537	83841
2375	122590	83790
2376	122645	83741
2377	122699	83691
2378	122755	83642
2379	122809	83592
2380	122864	83543
2381	122916	83492
2382	122969	83442
2383	123024	83392
2384	123077	83341
2385	123134	83294
2386	123192	83246
2387	123247	83196
2388	123302	83148
2389	123356	83097
2390	123409	83046
2391	123463	82997
2392	123517	82947
2393	123572	82898
2394	123625	82847
2395	123679	82796
2396	123733	82747
2397	123789	82698
2398	123846	82650
2399	123902	82601
2400	123965	82557
2401	124021	82509
2402	124081	82463
2403	124140	82416
2404	124196	82367
2405	124255	82320
2406	124310	82271
2407	124363	82220
2408	124420	82172
2409	124472	82120
2410	124528	82072
2411	124582	82022
2412	124639	81974
2413	124693	81923
2414	124750	81875
2415	124810	81829
2416	124874	81786
2417	124935	81740
2418	125000	81697
2419	125060	81650
2420	125125	81608
2421	125192	81566
2422	125253	81520
2423	125316	81476
2424	125377	81431
2425	125437	81384
2426	125501	81340
2427	125578	81305
2428	125661	81273
2429	125718	81225
2430	125777	81178
2431	125840	81134
2432	125902	81088
2433	125960	81041
2434	126018	80993
2435	126077	80946
2436	126131	80896
2437	126190	80848
2438	126246	80799
2439	126302	80751
2440	126359	80702
2441	126413	80651
2442	126465	80600
2443	126520	80550
2444	126574	80500
2445	126626	80448
2446	126679	80397
2447	126734	80347
2448	126789	80298
2449	126844	80248
2450	126899	80198
2451	126954	80149
2452	127007	80098
2453	127060	80047
2454	127115	79997
2455	127169	79946
2456	127220	79894
2457	127273	79843
2458	127328	79793
2459	127380	79742
2460	127434	79691
2461	127485	79639
2462	127539	79589
2463	127591	79537
2464	127642	79485
2465	127696	79435
2466	127748	79383
2467	127802	79332
2468	127856	79282
2469	127908	79230
2470	127960	79179
2471	128015	79129
2472	128068	79078
2473	128120	79026
2474	128169	78973
2475	128221	78921
2476	128274	78870
2477	128325	78818
2478	128376	78766
2479	128427	78713
2480	128482	78663
2481	128536	78613
2482	128588	78561
2483	128640	78510
2484	128693	78459
2485	128747	78408
2486	128802	78358
2487	128853	78306
2488	128905	78255
2489	128961	78205
2490	129014	78154
2491	129067	78103
2492	129120	78052
2493	129172	78000
2494	129224	77949
2495	129276	77897
2496	129326	77844
2497	129379	77793
2498	129429	77740
2499	129482	77689
2500	129535	77638
2501	129587	77587
2502	129641	77536
2503	129695	77485
2504	129749	77435
2505	129801	77383
2506	129854	77332
2507	129907	77281
2508	129960	77230
2509	130010	77177
2510	130064	77126
2511	130116	77075
2512	130166	77022
2513	130218	76971
2514	130268	76918
2515	130319	76865
2516	130374	76815
2517	130429	76765
2518	130481	76714
2519	130534	76663
2520	130586	76611
2521	130639	76560
2522	130692	76509
2523	130743	76457
2524	130800	76408
2525	130853	76357
2526	130907	76306
2527	130959	76255
2528	131011	76203
2529	131065	76152
2530	131116	76100
2531	131171	76050
2532	131224	75999
2533	131278	75948
2534	131331	75897
2535	131383	75846
2536	131436	75795
2537	131488	75743
2538	131542	75692
2539	131592	75639
2540	131643	75587
2541	131696	75536
2542	131747	75484
2543	131800	75432
2544	131853	75381
2545	131906	75330
2546	131961	75280
2547	132011	75228
2548	132061	75174
2549	132114	75123
2550	132165	75071
2551	132216	75019
2552	132270	74968
2553	132322	74916
2554	132373	74864
2555	132426	74813
2556	132483	74764
2557	132535	74713
2558	132588	74661
2559	132637	74608
2560	132689	74556
2561	132739	74503
2562	132792	74452
2563	132845	74401
2564	132896	74349
2565	132953	74300
2566	133010	74251
2567	133067	74202
2568	133124	74153
2569	133182	74105
2570	133235	74054
2571	133291	74004
2572	133346	73954
2573	133400	73904
2574	133450	73851
2575	133501	73799
2576	133553	73747
2577	133603	73694
2578	133655	73642
2579	133712	73593
2580	133766	73543
2581	133820	73492
2582	133875	73442
2583	133932	73393
2584	133985	73342
2585	134037	73290
2586	134094	73241
2587	134150	73191
2588	134199	73138
2589	134248	73084
2590	134302	73034
2591	134357	72984
2592	134408	72932
2593	134463	72881
2594	134516	72830
2595	134578	72784
2596	134634	72734
2597	134690	72685
2598	134744	72634
2599	134796	72582
2600	134849	72531
2601	134902	72480
2602	134955	72429
2603	135008	72378
2604	135060	72325
2605	135114	72275
2606	135166	72223
2607	135219	72172
2608	135273	72121
2609	135329	72071
2610	135382	72020
2611	135436	71970
2612	135492	71920
2613	135546	71869
2614	135602	71820
2615	135659	71770
2616	135714	71720
2617	135770	71671
2618	135826	71621
2619	135884	71572
2620	135941	71523
2621	135993	71471
2622	136046	71420
2623	136100	71369
2624	136156	71319
2625	136209	71268
2626	136266	71219
2627	136321	71169
2628	136379	71120
2629	136432	71069
2630	136486	71018
2631	136542	70968
2632	136596	70918
2633	136654	70869
2634	136708	70818
2635	136764	70769
2636	136819	70718
2637	136873	70667
2638	136924	70615
2639	136988	70569
2640	137043	70519
2641	137099	70469
2642	137155	70419
2643	137210	70369
2644	137267	70320
2645	137325	70271
2646	137382	70222
2647	137440	70173
2648	137531	70141
2649	137599	70097
2650	137664	70052
2651	137730	70007
2652	137791	69960
2653	137852	69912
2654	137910	69864
2655	137965	69813
2656	138022	69764
2657	138083	69717
2658	138170	69682
2659	138231	69635
2660	138291	69587
2661	138353	69540
2662	138406	69488
2663	138459	69437
2664	138511	69385
2665	138565	69334
2666	138621	69284
2667	138672	69232
2668	138723	69179
2669	138776	69128
2670	138831	69077
2671	138885	69026
2672	138938	68975
2673	138991	68924
2674	139049	68874
2675	139105	68825
2676	139167	68778
2677	139230	68731
2678	139289	68682
2679	139342	68631
2680	139396	68580
2681	139451	68530
2682	139505	68478
2683	139557	68426
2684	139616	68378
2685	139667	68325
2686	139720	68274
2687	139775	68223
2688	139829	68172
2689	139882	68121
2690	139932	68068
2691	139984	68016
2692	140045	67968
2693	140101	67918
2694	140157	67868
2695	140210	67817
2696	140263	67765
2697	140315	67713
2698	140369	67662
2699	140423	67611
2700	140479	67561
2701	140536	67511
2702	140590	67460
2703	140644	67409
2704	140697	67358
2705	140750	67306
2706	140801	67254
2707	140856	67203
2708	140905	67150
2709	140957	67098
2710	141012	67047
2711	141063	66994
2712	141116	66943
2713	141170	66891
2714	141225	66841
2715	141284	66792
2716	141336	66741
2717	141391	66690
2718	141443	66638
2719	141496	66586
2720	141548	66534
2721	141601	66482
2722	141653	66430
2723	141707	66380
2724	141759	66327
2725	141811	66275
2726	141863	66223
2727	141915	66171
2728	141970	66121
2729	142020	66068
2730	142072	66015
2731	142122	65963
2732	142176	65912
2733	142230	65860
2734	142282	65809
2735	142336	65757
2736	142389	65706
2737	142442	65654
2738	142492	65601
2739	142547	65551
2740	142607	65502
2741	142661	65451
2742	142717	65401
2743	142774	65351
2744	142832	65302
2745	142890	65252
2746	142944	65201
2747	142996	65149
2748	143053	65100
2749	143156	65071
2750	143221	65024
2751	143279	64975
2752	143342	64928
2753	143398	64878
2754	143454	64827
2755	143513	64778
2756	143566	64727
2757	143624	64677
2758	143677	64626
2759	143730	64574
2760	143782	64522
2761	143837	64471
2762	143891	64420
2763	143945	64369
2764	143999	64317
2765	144055	64267
2766	144110	64216
2767	144166	64166
2768	144219	64114
2769	144273	64063
2770	144329	64013
2771	144380	63960
2772	144435	63909
2773	144489	63858
2774	144546	63808
2775	144605	63759
2776	144660	63709
2777	144716	63658
2778	144772	63608
2779	144825	63556
2780	144878	63504
2781	144930	63452
2782	144984	63401
2783	145042	63351
2784	145095	63299
2785	145151	63249
2786	145203	63197
2787	145258	63146
2788	145316	63097
2789	145371	63046
2790	145427	62995
2791	145480	62944
2792	145538	62894
2793	145595	62844
2794	145654	62795
2795	145712	62745
2796	145769	62695
2797	145826	62646
2798	145882	62595
2799	145937	62544
2800	145992	62493
2801	146050	62444
2802	146103	62392
2803	146155	62340
2804	146212	62290
2805	146269	62240
2806	146325	62189
2807	146409	62150
2808	146463	62099
2809	146521	62049
2810	146581	62001
2811	146642	61952
2812	146699	61902
2813	146755	61852
2814	146811	61801
2815	146869	61752
2816	146923	61700
2817	146979	61649
2818	147041	61601
2819	147136	61567
2820	147192	61517
2821	147251	61467
2822	147315	61420
2823	147372	61370
2824	147426	61318
2825	147481	61268
2826	147538	61217
2827	147591	61166
2828	147649	61116
2829	147719	61071
2830	147772	61019
2831	147826	60967
2832	147880	60916
2833	147933	60864
2834	147985	60812
2835	148038	60760
2836	148088	60707
2837	148143	60656
2838	148197	60604
2839	148250	60553
2840	148303	60501
2841	148357	60449
2842	148408	60397
2843	148464	60346
2844	148518	60294
2845	148576	60244
2846	148633	60194
2847	148687	60143
2848	148738	60090
2849	148792	60039
2850	148844	59986
2851	148898	59935
2852	148953	59884
2853	149008	59833
2854	149061	59781
2855	149115	59729
2856	149167	59677
2857	149221	59625
2858	149275	59574
2859	149329	59522
2860	149382	59471
2861	149434	59418
2862	149490	59368
2863	149552	59319
2864	149607	59268
2865	149665	59218
2866	149721	59167
2867	149775	59116
2868	149833	59066
2869	149888	59015
2870	149943	58964
2871	150002	58914
2872	150091	58876
2873	150156	58829
2874	150215	58780
2875	150277	58731
2876	150334	58681
2877	150388	58629
2878	150442	58578
2879	150504	58529
2880	150564	58480
2881	150620	58429
2882	150675	58378
2883	150729	58326
2884	150786	58276
2885	150842	58225
2886	150902	58175
2887	150962	58126
2888	151018	58076
2889	151075	58025
2890	151138	57977
2891	151195	57926
2892	151252	57876
2893	151308	57825
2894	151362	57773
2895	151424	57725
2896	151516	57688
2897	151579	57640
2898	151637	57589
2899	151702	57542
2900	151757	57491
2901	151814	57440
2902	151867	57388
2903	151924	57337
2904	151978	57286
2905	152029	57233
2906	152086	57182
2907	152141	57131
2908	152196	57080
2909	152252	57029
2910	152309	56978
2911	152362	56926
2912	152417	56875
2913	152472	56824
2914	152528	56773
2915	152586	56722
2916	152641	56671
2917	152692	56618
2918	152745	56566
2919	152798	56514
2920	152852	56462
2921	152904	56410
2922	152958	56358
2923	153018	56309
2924	153077	56259
2925	153131	56207
2926	153187	56156
2927	153243	56105
2928	153299	56054
2929	153354	56003
2930	153411	55952
2931	153465	55900
2932	153517	55848
2933	153571	55796
2934	153624	55744
2935	153674	55691
2936	153724	55638
2937	153779	55586
2938	153830	55534
2939	153882	55481
2940	153938	55430
2941	153990	55378
2942	154043	55325
2943	154101	55275
2944	154158	55224
2945	154211	55172
2946	154264	55120
2947	154317	55068
2948	154369	55016
2949	154421	54963
2950	154473	54910
2951	154526	54858
2952	154581	54807
2953	154636	54756
2954	154690	54704
2955	154742	54651
2956	154794	54599
2957	154846	54547
2958	154899	54494
2959	154952	54442
2960	155008	54391
2961	155066	54341
2962	155124	54291
2963	155177	54238
2964	155229	54186
2965	155283	54134
2966	155336	54082
2967	155389	54030
2968	155442	53978
2969	155493	53925
2970	155546	53873
2971	155600	53821
2972	155652	53768
2973	155706	53717
2974	155758	53664
2975	155812	53612
2976	155863	53560
2977	155916	53507
2978	155970	53456
2979	156023	53403
2980	156079	53352
2981	156130	53300
2982	156185	53248
2983	156237	53196
2984	156289	53143
2985	156340	53090
2986	156393	53038
2987	156447	52986
2988	156500	52934
2989	156555	52883
2990	156612	52832
2991	156665	52780
2992	156720	52728
2993	156774	52676
2994	156828	52625
2995	156882	52573
2996	156934	52521
2997	156986	52468
2998	157039	52416
2999	157091	52363
3000	157144	52311
3001	157195	52258
3002	157247	52206
3003	157301	52154
3004	157355	52102
3005	157407	52050
3006	157460	51998
3007	157512	51945
3008	157563	51892
3009	157614	51840
3010	157665	51787
3011	157718	51735
3012	157769	51682
3013	157824	51630
3014	157879	51579
3015	157934	51527
3016	157985	51474
3017	158036	51421
3018	158090	51370
3019	158147	51319
3020	158201	51267
3021	158252	51214
3022	158305	51162
3023	158360	51110
3024	158413	51058
3025	158466	51006
3026	158518	50954
3027	158572	50902
3028	158627	50850
3029	158680	50798
3030	158733	50746
3031	158783	50693
3032	158833	50640
3033	158886	50588
3034	158938	50535
3035	158994	50484
3036	159047	50432
3037	159100	50379
3038	159155	50328
3039	159209	50276
3040	159264	50225
3041	159319	50173
3042	159374	50122
3043	159427	50069
3044	159481	50017
3045	159533	49965
3046	159584	49912
3047	159635	49859
3048	159689	49807
3049	159742	49755
3050	159796	49703
3051	159847	49651
3052	159902	49599
3053	159958	49548
3054	160015	49497
3055	160069	49445
3056	160126	49394
3057	160180	49342
3058	160233	49290
3059	160288	49239
3060	160342	49186
3061	160393	49134
3062	160446	49081
3063	160502	49030
3064	160558	48979
3065	160613	48927
3066	160666	48875
3067	160718	48823
3068	160771	48770
3069	160823	48718
3070	160875	48665
3071	160928	48613
3072	160982	48561
3073	161037	48510
3074	161092	48458
3075	161145	48406
3076	161198	48354
3077	161260	48304
3078	161317	48253
3079	161373	48202
3080	161430	48151
3081	161484	48099
3082	161542	48048
3083	161599	47997
3084	161656	47946
3085	161711	47895
3086	161766	47843
3087	161865	47804
3088	161927	47755
3089	161985	47704
3090	162084	47665
3091	162137	47613
3092	162194	47562
3093	162249	47510
3094	162302	47458
3095	162356	47406
3096	162414	47355
3097	162468	47303
3098	162526	47252
3099	162579	47200
3100	162634	47148
3101	162690	47097
3102	162744	47045
3103	162799	46993
3104	162855	46942
3105	162909	46890
3106	162965	46838
3107	163019	46786
3108	163073	46734
3109	163125	46682
3110	163179	46630
3111	163234	46578
3112	163288	46526
3113	163342	46474
3114	163393	46421
3115	163450	46370
3116	163507	46319
3117	163563	46267
3118	163620	46216
3119	163672	46164
3120	163728	46112
3121	163782	46060
3122	163834	46007
3123	163888	45955
3124	163943	45904
3125	163997	45852
3126	164053	45800
3127	164106	45748
3128	164158	45695
3129	164212	45643
3130	164269	45592
3131	164326	45541
3132	164383	45490
3133	164437	45438
3134	164493	45386
3135	164548	45334
3136	164601	45282
3137	164655	45230
3138	164711	45178
3139	164765	45126
3140	164817	45074
3141	164870	45021
3142	164923	44969
3143	164981	44918
3144	165036	44866
3145	165093	44815
3146	165146	44763
3147	165203	44712
3148	165256	44659
3149	165312	44608
3150	165366	44556
3151	165419	44503
3152	165472	44451
3153	165527	44399
3154	165581	44347
3155	165635	44295
3156	165692	44244
3157	165746	44192
3158	165801	44140
3159	165855	44088
3160	165909	44036
3161	165961	43983
3162	166015	43931
3163	166071	43879
3164	166124	43827
3165	166177	43775
3166	166230	43722
3167	166283	43670
3168	166340	43619
3169	166396	43567
3170	166449	43515
3171	166503	43463
3172	166554	43410
3173	166608	43358
3174	166663	43306
3175	166717	43254
3176	166773	43202
3177	166827	43150
3178	166882	43098
3179	166935	43046
3180	166991	42994
3181	167045	42942
3182	167100	42890
3183	167155	42838
3184	167207	42786
3185	167262	42734
3186	167316	42682
3187	167370	42630
3188	167421	42577
3189	167472	42524
3190	167528	42472
3191	167582	42420
3192	167637	42368
3193	167693	42317
3194	167746	42264
3195	167801	42212
3196	167855	42160
3197	167905	42107
3198	167962	42056
3199	168017	42004
3200	168071	41952
3201	168129	41901
3202	168183	41848
3203	168237	41796
3204	168293	41745
3205	168350	41693
3206	168406	41642
3207	168462	41590
3208	168518	41538
3209	168573	41486
3210	168625	41434
3211	168680	41382
3212	168735	41330
3213	168790	41278
3214	168843	41226
3215	168895	41173
